"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"1109",1.56830703525134e-07,1.9960632848733e-07,2.28202646669993e-07,1.39106176776579e-07,6.46802117261903e-08,1.39211955538972e-07,1.20299843550188e-07,1.75380783829922e-07,1.5113710851865e-07,1.4090529664936e-07,1.29986151560206e-07,5.22954692365117e-08,5.5255963627318e-08,2.9439643018344e-08,6.05967254761835e-08,6.49789421953234e-08,5.16514863363573e-08,6.41715612749211e-08,4.57440287452154e-08,3.62487784997276e-08,7.26223823937192e-08,3.81049872398352e-08,4.05496686550483e-08,3.44085963764585e-08,3.47688412819898e-08,1.75547883514504e-08,1.68057720323952e-08,2.89940961923856e-08,1.62818645309239e-08,1.92212417014372e-08,1.41963034303761e-08,1.41098626637268e-08
"1110",1.60304459866673e-07,2.0096556542195e-07,2.20421568133863e-07,1.45701435457316e-07,6.22647223399724e-08,1.37621647539306e-07,1.21108072385145e-07,1.8073526469901e-07,1.5327763939046e-07,1.34040584897538e-07,1.26629478541091e-07,6.03864888687109e-08,5.30229239657288e-08,2.74207741302402e-08,5.73914573625699e-08,5.83214473230013e-08,4.98809336013197e-08,6.08362571923643e-08,4.51844970307927e-08,3.37316047657164e-08,6.71447881197195e-08,3.94280154272768e-08,3.97634612270538e-08,3.22220274378399e-08,3.51059063343356e-08,1.80982037092979e-08,1.49151168489447e-08,2.96366755676826e-08,1.51488823134219e-08,1.98193510992893e-08,1.50798648362171e-08,1.34559628788154e-08
"1111",1.63795407568351e-07,2.05645923355605e-07,2.12597384492086e-07,1.41304482730707e-07,6.2849277699947e-08,1.31161542729423e-07,1.25012052328205e-07,1.83434178192828e-07,1.55834180674539e-07,1.24929745746192e-07,1.19177836171623e-07,6.17301922194291e-08,5.37028393083636e-08,2.87664013652026e-08,5.54694932432322e-08,5.90241162088917e-08,4.87129466013893e-08,5.65686453217829e-08,4.52180718472354e-08,3.03271224791043e-08,6.39254530630522e-08,4.3288590656374e-08,3.9569628274222e-08,2.91701955435184e-08,3.26398178601625e-08,1.63918140408017e-08,1.60476722405157e-08,3.18256729274744e-08,1.62696573213092e-08,1.9644172597451e-08,1.89416155116021e-08,1.63082228106701e-08
"1112",1.65007199107964e-07,2.09007771709716e-07,2.09198930451997e-07,1.33971194432912e-07,6.40828852666181e-08,1.24787671149571e-07,1.24241124785999e-07,1.86481483229229e-07,1.57419271155152e-07,1.19660521243449e-07,1.13361122086873e-07,6.13358290293501e-08,5.29671012736521e-08,3.32169361002833e-08,5.2892536130619e-08,5.92341911342269e-08,4.57567578064443e-08,5.14878048409435e-08,4.16800483027596e-08,3.14310741480303e-08,6.01726197391401e-08,4.03000184827753e-08,3.93744923519488e-08,3.06754861864555e-08,3.25784037426837e-08,1.93915213330348e-08,1.808967941582e-08,2.92969656618572e-08,1.74084870161364e-08,1.92293454554969e-08,1.94076795284063e-08,1.77185310466931e-08
"1113",1.62765204753941e-07,2.06945397871947e-07,2.12031390594863e-07,1.28271435979199e-07,6.67523001644101e-08,1.25370852034982e-07,1.23540637903087e-07,1.83965052163836e-07,1.59540056643929e-07,1.13368255254744e-07,1.10032216549542e-07,6.16741552734948e-08,4.85457848422911e-08,3.49365380388802e-08,5.0807746703479e-08,6.10053823489901e-08,4.22928195342747e-08,5.2789350009737e-08,3.8871127713713e-08,2.83858329477327e-08,5.44336242795416e-08,3.84173439456469e-08,3.94160635765003e-08,3.07711238067578e-08,3.33161041753671e-08,2.02425622989296e-08,1.86573634244597e-08,2.66131555683228e-08,1.62627832891256e-08,1.92791785330731e-08,2.07833203414354e-08,1.75520876741944e-08
"1114",1.64541836283779e-07,2.10506252472146e-07,2.12249966654369e-07,1.28551643799159e-07,6.56018614382802e-08,1.26337523995409e-07,1.2332239180287e-07,1.84768471682681e-07,1.64100482157433e-07,1.05183666101456e-07,1.03921708660187e-07,5.83126500263731e-08,4.50044684741487e-08,3.95543425814869e-08,4.76824278851907e-08,5.76264654596479e-08,4.4697653201055e-08,5.30617756270817e-08,3.77574741736262e-08,2.75968246183528e-08,5.03012308206615e-08,3.87226063443617e-08,3.95391616918452e-08,3.18765320132075e-08,2.92246896077849e-08,1.73164978632866e-08,1.93538615994577e-08,2.66697060624489e-08,1.60464583245051e-08,2.05313792805543e-08,1.93634775903148e-08,1.70972004230623e-08
"1115",1.68615722009509e-07,2.14609672243709e-07,2.07414246696648e-07,1.27936013079757e-07,6.50224174333663e-08,1.2703361406846e-07,1.20530361160864e-07,1.89108063301938e-07,1.68197319634793e-07,1.00776813543001e-07,9.86629832468448e-08,5.55777637451304e-08,4.39416232529842e-08,4.23747142978686e-08,4.55619934601783e-08,5.543009052613e-08,4.6198913754026e-08,5.33031348452552e-08,3.61438424396847e-08,2.98543384430013e-08,4.71215303237064e-08,3.79635652114457e-08,4.23409029404087e-08,3.12989865025689e-08,2.62659305797545e-08,1.87445033725716e-08,1.95147356078011e-08,2.58168383558814e-08,1.55815158832229e-08,1.97411702189047e-08,1.99713142918885e-08,1.95480737444855e-08
"1116",1.63311793136941e-07,2.19708269000869e-07,2.04611548855423e-07,1.24075077408497e-07,6.49986413725403e-08,1.25871124157396e-07,1.21506087146922e-07,1.85658734271322e-07,1.65197821866975e-07,1.00480897379606e-07,9.12667867137088e-08,5.67560321736103e-08,4.02761214293111e-08,4.43430139053346e-08,4.18052256956776e-08,5.14005315169802e-08,4.75947817864092e-08,5.17395765038503e-08,3.8271190925142e-08,2.92919156730863e-08,4.55336451038422e-08,3.59058059101207e-08,4.31702228727215e-08,3.05839691057076e-08,2.35002660390586e-08,2.0641636757431e-08,1.67831482939688e-08,2.24192935028882e-08,1.6210816505587e-08,1.79483593065778e-08,1.87526878235248e-08,2.13577598391807e-08
"1117",1.58264461779265e-07,2.20901364674828e-07,1.99472408302136e-07,1.20064557563758e-07,6.67224798776379e-08,1.26263675525816e-07,1.21123825753287e-07,1.79543261293673e-07,1.64666534089482e-07,1.02300306174375e-07,9.21192365570756e-08,6.0770936941022e-08,3.77322089954727e-08,4.63913672375226e-08,3.62025022851467e-08,5.03749290958384e-08,4.60408594745942e-08,5.28654306895029e-08,4.03326925630045e-08,3.15349518140357e-08,4.55697437530012e-08,3.32059123636236e-08,4.22142136638403e-08,3.44579329015528e-08,2.3802428329587e-08,1.77402297657678e-08,1.80726359267993e-08,2.04552588920225e-08,1.34204195483047e-08,1.6875962519346e-08,1.79753141044008e-08,2.16004233865197e-08
"1118",1.58891383814061e-07,2.18715872575232e-07,1.96215351357204e-07,1.21055384183393e-07,6.57933137527355e-08,1.2566709059696e-07,1.17353635318347e-07,1.74222372695189e-07,1.61679531534724e-07,1.03725329018679e-07,9.10996818409477e-08,6.83845319368755e-08,3.87385832460537e-08,5.06733959686073e-08,3.59647593235715e-08,4.74236279834991e-08,4.49429219188627e-08,5.26849993861771e-08,3.89174213357523e-08,3.24793801073142e-08,4.17252391734123e-08,2.84477166687048e-08,4.28096758567686e-08,3.60762866285738e-08,2.3230671127546e-08,1.74567418082923e-08,1.80298615150242e-08,1.83825382967675e-08,1.53999240545947e-08,1.47664038139721e-08,1.75133919429986e-08,2.22542291708402e-08
"1119",1.58617742605757e-07,2.16403349248381e-07,1.89363640979865e-07,1.21438148255916e-07,6.52123076749585e-08,1.28480623146362e-07,1.24735844360313e-07,1.69287860340949e-07,1.60285900870799e-07,1.07383844540552e-07,8.70805891154769e-08,7.36030284312812e-08,3.80784488445029e-08,5.31173290122407e-08,3.67390783057739e-08,4.44057465260126e-08,4.85639766583203e-08,4.8198785586542e-08,3.70501574926611e-08,3.36875613412041e-08,4.2163822772748e-08,2.60833761817295e-08,3.83333135087292e-08,3.50633336706059e-08,2.24837387147128e-08,1.80245690384308e-08,1.89882018474365e-08,1.91518573209288e-08,1.62554082490928e-08,1.3806020006776e-08,1.58758758824744e-08,2.1241608826343e-08
"1120",1.60394861435787e-07,2.17274620333696e-07,1.86786946692376e-07,1.25191272556305e-07,6.30522694329088e-08,1.31799370868877e-07,1.26798673856274e-07,1.66858155792812e-07,1.58836131152255e-07,1.14582795092284e-07,9.06888552797149e-08,7.3872965292389e-08,3.97700555884687e-08,5.31207311849787e-08,3.72455285811254e-08,4.59918435429872e-08,4.94392909934955e-08,4.73384445724412e-08,3.78171161420774e-08,3.58139403822899e-08,4.05059827416929e-08,2.49324947539682e-08,3.41916265474661e-08,3.50360600145325e-08,2.31486051001634e-08,1.75173284367647e-08,1.8590353384034e-08,1.95413776316114e-08,1.44230773546583e-08,1.26254320705298e-08,1.71139134648763e-08,2.22870374205804e-08
"1121",1.53171513216868e-07,2.23132999494263e-07,1.8314489229468e-07,1.26983876861434e-07,6.39588158681871e-08,1.33475171230831e-07,1.24572383369322e-07,1.63301799534704e-07,1.59399487465035e-07,1.14858238214125e-07,9.08242297694284e-08,7.68390267117986e-08,4.46565530257856e-08,5.33166672724856e-08,3.78833973891262e-08,4.66099970949433e-08,5.22735255263032e-08,4.61539013039015e-08,3.89809622950053e-08,3.50935565020151e-08,4.29053350586559e-08,2.42722103539571e-08,3.08619340483668e-08,3.85005809000713e-08,2.43963998238883e-08,1.53350310676542e-08,1.70148084205983e-08,2.1929076749313e-08,1.52335812689512e-08,1.12412851119824e-08,1.92627534320093e-08,2.23925203880884e-08
"1122",1.49576014520477e-07,2.2713831202873e-07,1.808425077439e-07,1.29516811307515e-07,6.29049754363889e-08,1.35393478367867e-07,1.28840526033067e-07,1.59089508429048e-07,1.56801864133593e-07,1.1208106714614e-07,9.38245916622485e-08,8.06411132716082e-08,4.54328063555181e-08,5.77195589534958e-08,4.07002833059271e-08,4.57639855670148e-08,4.97055794584059e-08,4.54847010895864e-08,3.91995055680655e-08,3.45780328322312e-08,4.71676890480943e-08,2.81458170212804e-08,2.8352098188876e-08,4.16378425743126e-08,2.56448989506678e-08,1.48549629733466e-08,1.5643057111045e-08,2.18706203804301e-08,1.84681656505152e-08,1.22907836307408e-08,1.83421739379693e-08,1.96317495966336e-08
"1123",1.51192622573646e-07,2.29698619126309e-07,1.80721153633348e-07,1.36225652716997e-07,6.27227595154413e-08,1.41828273342505e-07,1.30480397158026e-07,1.63785110927591e-07,1.54174060437391e-07,1.06493505728099e-07,9.61683629873515e-08,8.70173268205772e-08,4.39295614717755e-08,5.81718741862332e-08,4.08517338250573e-08,4.66239272036683e-08,4.72601971782645e-08,4.64794137127979e-08,3.95667963287493e-08,3.59167561231197e-08,4.38300726491435e-08,3.01689822517983e-08,2.88745559221709e-08,4.24410169111878e-08,2.92391278227203e-08,1.33942821044447e-08,1.88901670112863e-08,2.25894950714353e-08,2.11460975927743e-08,1.47814764284495e-08,1.68352295623393e-08,1.89967490392353e-08
"1124",1.55575075641504e-07,2.32317567448633e-07,1.84475475953693e-07,1.41452162331027e-07,6.48901343983099e-08,1.46874623182618e-07,1.30109678297289e-07,1.67034543208944e-07,1.55685592112662e-07,1.00127540323062e-07,9.82768601469182e-08,9.39410930385859e-08,4.36467758409578e-08,5.73595246289631e-08,3.82750352303684e-08,4.56806176280747e-08,4.74253869848773e-08,4.75742921782274e-08,4.25137840633887e-08,3.52242594567675e-08,4.66904946331697e-08,3.05894048966441e-08,2.65756721563748e-08,3.69957598547842e-08,2.84890778120656e-08,1.44636403944862e-08,1.82617609705321e-08,1.98594133244028e-08,2.04082541311206e-08,1.55789488094076e-08,1.64171393114729e-08,1.64165166001972e-08
"1125",1.58211523258313e-07,2.35173793958284e-07,1.8591861008885e-07,1.43491336185709e-07,6.48563105406538e-08,1.54972394900812e-07,1.27743589477585e-07,1.70061362422249e-07,1.59997917191988e-07,9.81581622479546e-08,1.01727311322405e-07,9.76593135585644e-08,4.39459943816785e-08,5.63583223688993e-08,3.72943327718796e-08,4.6912292190188e-08,4.61620170668837e-08,4.68500477578252e-08,3.86926034658053e-08,3.19063401617432e-08,5.12506119133003e-08,3.17088260560178e-08,2.67433105746973e-08,3.24756286650121e-08,2.90686069960649e-08,1.54946731296392e-08,1.69924894685214e-08,2.05414608710993e-08,2.13486111001977e-08,1.74791247499717e-08,1.48231198878983e-08,1.73213029406666e-08
"1126",1.61703442607041e-07,2.36555140829368e-07,1.90139875608445e-07,1.47051680092176e-07,6.68409010343789e-08,1.55876107259889e-07,1.20003317370636e-07,1.70389622370047e-07,1.58429660555698e-07,9.20784495363696e-08,1.04927325833006e-07,1.02469595442299e-07,4.31626479981855e-08,5.39535474805675e-08,3.7358524033563e-08,4.68204555331258e-08,4.56803444129485e-08,4.83393660978825e-08,3.74828122795541e-08,3.21784795085068e-08,5.95727336881002e-08,3.13906969379479e-08,2.91516767862524e-08,3.23342345594678e-08,2.92825090172337e-08,1.2571807265242e-08,1.78037264080592e-08,2.12380744541614e-08,2.06562182526485e-08,1.73977620776828e-08,1.52799689919561e-08,1.83736211651749e-08
"1127",1.65829702766835e-07,2.40012840018591e-07,1.94323912088627e-07,1.47175402166974e-07,7.04930079534846e-08,1.584276675601e-07,1.15138489104985e-07,1.70801829856867e-07,1.55901981628126e-07,8.61183896181228e-08,1.05490308890401e-07,1.1059343222052e-07,4.2471195620951e-08,5.2668506508371e-08,4.01648411911551e-08,4.99069250150371e-08,4.70832873336004e-08,4.70103837724165e-08,3.88856643834491e-08,3.20733229648706e-08,5.93936510725055e-08,3.4605990651873e-08,2.68605510016114e-08,2.7907516309665e-08,2.74737381440327e-08,1.15981380301467e-08,1.99816232932314e-08,2.36980373080829e-08,1.82663412845006e-08,1.94299823822767e-08,1.33742023749185e-08,1.66697501052928e-08
"1128",1.73546759914491e-07,2.42325254029073e-07,1.99351975106684e-07,1.44330553769875e-07,7.04780042800749e-08,1.61387986300446e-07,1.15295796873233e-07,1.71168241336433e-07,1.53441769653756e-07,8.79254717471655e-08,1.05809991983321e-07,1.1320737268192e-07,4.17295322784539e-08,4.98090187558179e-08,4.03554550740551e-08,5.19828203306084e-08,4.6898350151545e-08,5.1389895549561e-08,3.71590243500554e-08,3.36435355635423e-08,5.94135326605031e-08,3.42769569373513e-08,2.63078711861437e-08,2.59200351957489e-08,2.85642052645923e-08,1.5220899578884e-08,2.0301014840961e-08,2.01309779830215e-08,1.87679789721069e-08,2.08695734961544e-08,1.32459397846327e-08,1.6061513150937e-08
"1129",1.76959323165145e-07,2.40082897796482e-07,2.0210594293469e-07,1.46910097631981e-07,7.27148780439192e-08,1.61665059038644e-07,1.18507716261875e-07,1.7052473875993e-07,1.53947790358348e-07,9.06909134914292e-08,1.06460794715265e-07,1.10255911639878e-07,3.90125970562935e-08,4.92783219278256e-08,4.07080546069462e-08,5.48432047975795e-08,4.67562020861106e-08,5.25649998692013e-08,3.58989791577266e-08,3.47849961320729e-08,5.92025832863499e-08,2.98280100450184e-08,2.8754709556374e-08,2.53754745528655e-08,2.77932770750294e-08,1.48119142563114e-08,2.03945249294259e-08,1.67989833610694e-08,1.77804516027982e-08,2.09247497756882e-08,1.35818041884495e-08,1.75544938849741e-08
"1130",1.75575715484195e-07,2.37359527114489e-07,2.03950423381874e-07,1.45708820690341e-07,7.67863177141474e-08,1.64762223601155e-07,1.21067668862003e-07,1.66975037423382e-07,1.50697118678062e-07,8.86460009123465e-08,1.12878564404164e-07,1.08467017682488e-07,4.05382687865569e-08,4.82993217142427e-08,4.20500085417054e-08,5.24748379740432e-08,4.26802352720184e-08,5.14146394372455e-08,3.5531089032564e-08,3.71870750315082e-08,6.25573087626181e-08,3.40697551012188e-08,3.04628313103779e-08,2.92227534879402e-08,2.62547256567469e-08,1.49439295033137e-08,2.14330752104073e-08,1.96442130712805e-08,1.73951233986086e-08,2.24735974072064e-08,1.46695093878746e-08,1.7842182693643e-08
"1131",1.70368050549728e-07,2.39018335749112e-07,2.02288048663246e-07,1.47852523033211e-07,7.99264072726863e-08,1.70476536494094e-07,1.24422365376694e-07,1.63217838283618e-07,1.52150682730947e-07,8.58518492108784e-08,1.17740619270004e-07,1.09705137386765e-07,4.09199992442661e-08,4.92910503289573e-08,4.42156037361558e-08,5.22384735573736e-08,3.94509674994831e-08,5.30238280507204e-08,3.49380563816951e-08,3.71388596839453e-08,6.5034574541894e-08,3.49141558322008e-08,3.27467850890361e-08,3.35487610242286e-08,2.93197000651368e-08,1.68481312599472e-08,2.17526488117282e-08,2.37371527290579e-08,1.99659971207557e-08,2.39688453411691e-08,1.30105307069469e-08,1.71100897432265e-08
"1132",1.70898679113078e-07,2.40962291928941e-07,1.99398481319235e-07,1.46103601115885e-07,8.30110979049889e-08,1.70646107907277e-07,1.25045513096995e-07,1.57082713633412e-07,1.52625561554519e-07,8.48505538447208e-08,1.17697528425078e-07,1.12864989231929e-07,4.01036445041619e-08,5.15936284128684e-08,4.50845203118451e-08,5.23091373712812e-08,3.66824028177078e-08,5.52994860871989e-08,3.3755943139489e-08,3.68794053084876e-08,6.30631752735891e-08,3.7687480844183e-08,3.20258643737307e-08,3.15072114439094e-08,2.75593435919961e-08,1.73665085376975e-08,1.98969008702529e-08,2.24981971268071e-08,2.14217153026462e-08,2.36115767329702e-08,1.35737637554308e-08,1.85130771723548e-08
"1133",1.72047694574511e-07,2.43822086637009e-07,1.94306888240457e-07,1.44257859219627e-07,8.98692148291967e-08,1.72811836556677e-07,1.28854236866635e-07,1.51938904910274e-07,1.49203669131382e-07,8.49227549373891e-08,1.18275956580377e-07,1.12063589433194e-07,4.66051831928055e-08,5.25351973554859e-08,4.32676805097681e-08,5.1869819213186e-08,3.58355406783868e-08,5.87962132894377e-08,3.63737663538976e-08,3.83063524710039e-08,5.88993164634208e-08,3.30817754570086e-08,3.14211194262234e-08,3.11769537951007e-08,2.7793356934678e-08,1.45167821079284e-08,1.92022641420875e-08,2.22463496832157e-08,1.98379129304186e-08,2.30698971097916e-08,1.42542873616524e-08,1.89888305111915e-08
"1134",1.76358700574092e-07,2.4708761605771e-07,1.90359482464966e-07,1.44371326671576e-07,9.31454087923311e-08,1.76448971011528e-07,1.2747522791674e-07,1.44239450905043e-07,1.45267384626999e-07,8.50084354223177e-08,1.22446900378188e-07,1.11516010015698e-07,5.24132518165491e-08,5.29659539114555e-08,3.98305628025463e-08,5.28077030250532e-08,3.52521880689947e-08,6.13163928421198e-08,3.71834068300308e-08,4.07107067760941e-08,5.94570713467398e-08,3.48709684089742e-08,3.14893504578242e-08,2.92225582504052e-08,2.88426410487448e-08,1.32938637480596e-08,2.09072185257587e-08,2.2403191724095e-08,2.04853868456624e-08,2.382248904813e-08,1.80251257420102e-08,2.11101602390701e-08
"1135",1.7809029375277e-07,2.4447622738278e-07,1.87223871198849e-07,1.44643427525524e-07,9.00226526550646e-08,1.79901287278204e-07,1.28214432125495e-07,1.39435360844229e-07,1.44212555181953e-07,8.27915722603809e-08,1.24668697819633e-07,1.10632670065982e-07,5.6679665582934e-08,5.60442115849488e-08,3.58170699249751e-08,5.53129556431803e-08,3.54695283856908e-08,6.39530448133817e-08,3.83147260137904e-08,4.24793135716508e-08,5.68311313677354e-08,4.12786650935983e-08,3.16829224041092e-08,2.79771770621527e-08,2.33484589900652e-08,1.40024035558431e-08,2.13442637410351e-08,2.08354563668506e-08,2.0121021218868e-08,2.30376702200665e-08,1.89111291252834e-08,1.93249991029085e-08
"1136",1.80034054482088e-07,2.44058725744022e-07,1.89454678146727e-07,1.40315315094533e-07,9.70846285906358e-08,1.85083734994387e-07,1.27180019952204e-07,1.36266562353183e-07,1.44977983976857e-07,8.45314396119132e-08,1.23319619059395e-07,1.12991818642211e-07,6.34051559883293e-08,5.87946834459098e-08,3.48316836681574e-08,5.58346588575629e-08,3.83737694972593e-08,7.40597691210613e-08,3.61132894191557e-08,4.34729578927163e-08,5.45110471329686e-08,4.63070059527152e-08,2.99739361303969e-08,2.4677364726535e-08,2.21271817650516e-08,1.30731480070862e-08,2.24421409917795e-08,2.09932820190583e-08,2.03545399548999e-08,2.27654450202926e-08,1.81761378717397e-08,1.74772764864731e-08
